Megamek Unit Database
This file can be regenerated with java -jar MegaMek.jar -export filename
Type,SubType,Name,Model,BV,Cost (Loaded), Cost (Unloaded),Year,Techlevel,Tonnage,Tech,Canon,Walk,Run,Jump
'Mech,BattleMech,Uziel,UZL-2S,1352,10038750,9997500,3062,IS TW non-box set,50.0,IS,Canon,6,9,6
'Mech,BattleMech,Uziel,UZL-3S,1189,9785700,9740250,3062,IS TW non-box set,50.0,IS,Canon,6,9,6
'Mech,BattleMech,Vanquisher,VQR-2A,2234,12422000,12262000,3063,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Vanquisher,VQR-2B,2073,12022000,11914000,3067,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Verfolger,VR5-R,1639,14440360,14347960,3063,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Vindicator,VND-4L,1411,8119420,8075920,3063,IS TW non-box set,45.0,IS,Canon,5,8,5
'Mech,BattleMech,White Flame,WHF-3B,1637,14713500,14706700,3062,IS TW non-box set,70.0,IS,Canon,5,8,5
'Mech,BattleMech,Whitworth,WTH-1H,993,2898093,2849093,3062,IS TW non-box set,40.0,IS,Canon,4,6,4
'Mech,BattleMech,Whitworth,WTH-2A,1055,3659483,3583883,3062,IS TW non-box set,40.0,IS,Canon,4,6,4
'Mech,BattleMech,Wolfhound,WLF-3S,1176,4795268,4795268,3062,IS TW non-box set,35.0,IS,Canon,6,9,0
'Mech,BattleMech,Zeus,ZEU-9T,1832,15334200,15118200,3062,IS TW non-box set,80.0,IS,Canon,4,6,0
'Mech,BattleMech,Arcas,3,2305,16490155,16401055,3078,Clan TW,65.0,IS,Non-Canon,5,8,7
'Mech,BattleMech,Bowman,2,2567,17078937,16874937,2974,Clan TW,70.0,IS,Canon,5,8,0
'Mech,BattleMech,Bowman,3,2770,17755537,17220037,3076,Clan TW,70.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Bowman,4,1852,16810167,16725167,2923,Clan advanced,70.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Bowman,,2308,16970137,16834137,2973,Clan advanced,70.0,IS,Canon,5,8,0
'Mech,BattleMech,Burrock,2,2864,19253937,18991437,3073,Clan TW,75.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Crimson Langur,D,1867,11210500,11129500,3068,Clan TW,50.0,IS,Non-Canon,7,11,5
'Mech,BattleMech,Crimson Langur,E,2051,10735750,10654750,3068,Clan advanced,50.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Hellfire,3,2138,12687360,12365760,3072,Clan advanced,60.0,IS,Non-Canon,4,8,0
'Mech,BattleMech,Hellion,D,1761,5327140,5249140,3068,Clan TW,30.0,IS,Non-Canon,7,14,0
'Mech,BattleMech,Hellion,E,1292,5457140,5420740,3070,Clan TW,30.0,IS,Non-Canon,7,14,5
'Mech,BattleMech,Hellion,F,1594,5367570,5331170,3077,Clan advanced,30.0,IS,Non-Canon,7,14,0
'Mech,BattleMech,Lobo,2,1869,7466200,7380800,3072,Clan TW,40.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Lobo,3,1824,6909000,6831300,3077,Clan TW,40.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Mad Cat Mk II,2,2822,24599300,24215500,3069,Clan TW,90.0,IS,Non-Canon,4,6,3
'Mech,BattleMech,Mad Cat Mk II,3,3168,24903300,24333300,3082,Clan TW,90.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Pinion,3,1611,4414308,4414308,3069,Clan TW,45.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Rabid Coyote,2,2083,11369456,10671956,3071,Clan TW,55.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Savage Coyote,J,2554,18181800,18122600,3073,Clan TW,85.0,IS,Non-Canon,3,5,5
'Mech,BattleMech,Savage Coyote,W,2792,17815500,17815500,3073,Clan TW,85.0,IS,Non-Canon,3,5,5
'Mech,BattleMech,Scylla,2,2839,29649333,29409333,3079,Clan TW,100.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Scylla,3,2820,30153333,29865333,3082,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Solitaire,2,1471,4694583,4694583,3080,Clan TW,25.0,IS,Non-Canon,10,20,0
'Mech,BattleMech,Spirit,2,1773,6325380,6021630,3068,Clan TW,35.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Akuma,AKU-2X,2122,11601780,11512480,3071,IS advanced,90.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Akuma,AKU-2XK,2170,11848780,11375680,3083,IS TW non-box set,90.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Anubis,ABS-4C,833,5395650,5200650,3082,IS advanced,30.0,IS,Non-Canon,8,12,0
'Mech,BattleMech,Argus,AGS-5D,2058,13870400,13697600,3071,IS TW non-box set,60.0,IS,Non-Canon,5,10,0
'Mech,BattleMech,Argus,AGS-6F,1524,9727200,9620000,3078,IS TW non-box set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Bloodhound,B3-HND,1006,8857615,8856165,3081,IS advanced,45.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Blue Flame,BLF-40,1241,7351500,7351500,3073,IS advanced,45.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Brigand,LDT-X3,695,3273750,3273750,3075,IS TW non-box set,25.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Brigand,LDT-X4,1010,3492500,3492500,3078,IS TW non-box set,25.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Chimera,CMA-2k,1528,9062363,9062363,3069,IS TW non-box set,40.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Cronus,CNS-TD9,978,16168050,16168050,3072,IS advanced,55.0,IS,Non-Canon,6,12,0
'Mech,BattleMech,Fafnir,FNR-5WB,2423,12154000,11914000,3073,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Fafnir,FNR-6U,2234,19619000,19379000,3081,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Gurkha,GUR-6G,1134,6713573,6713573,3067,IS advanced,35.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Gurkha,GUR-8G,1241,7579598,7579598,3069,IS advanced,35.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Hellspawn,HSN-10G,1185,8394775,8068525,3076,IS TW non-box set,45.0,IS,Non-Canon,6,9,5
'Mech,BattleMech,Hellspawn,HSN-10SR,1411,10421150,10421150,3081,IS TW non-box set,45.0,IS,Non-Canon,6,9,8
'Mech,BattleMech,Lao Hu,LHU-3L,1995,18387687,18219687,3069,IS TW non-box set,75.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Lao Hu,LHU-4E,2123,19791624,19716374,3078,IS experimental,75.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Legacy,LGC-03,2121,16396290,16299090,3070,IS TW non-box set,80.0,IS,Canon,4,6,3
'Mech,BattleMech,Legacy,LGC-04-WVR,1751,20701799,20701799,3072,IS advanced,80.0,IS,Non-Canon,4,8,4
'Mech,BattleMech,Legacy,LGC-05,1628,13534290,13264290,3073,IS advanced,80.0,IS,Non-Canon,3,5,2
'Mech,BattleMech,Lightray,LGH-7W,1352,14583123,14350623,3069,IS TW non-box set,55.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Ninja-To,NJT-4,1762,16475250,16475250,3075,IS TW non-box set,65.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,No-Dachi,NDA-3S,1706,18308462,18308462,3081,IS advanced,70.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Osiris,OSR-5D,1226,5127200,5127200,3081,IS TW non-box set,30.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Perseus,P1E,1658,16205875,16088625,3072,IS advanced,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Perseus,P1P,1777,15880375,15705375,3078,IS TW non-box set,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Perseus,P1W,1864,17243625,17044125,3068,IS TW non-box set,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Razorback,RZK-10S,821,4156750,3961750,3079,IS TW non-box set,30.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Razorback,RZK-10T,1172,4550000,4550000,3071,IS TW non-box set,30.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Red Shift,RDS-3A,869,3782400,3782400,3068,IS TW non-box set,20.0,IS,Non-Canon,9,14,0
'Mech,BattleMech,Sagittaire,SGT-10X,1794,18757050,18757050,3084,IS advanced,95.0,IS,Non-Canon,3,5,5
'Mech,BattleMech,Sagittaire,SGT-9D,2064,23755876,23631076,3074,IS TW non-box set,95.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Sha Yu,SYU-6B,1422,8010333,8010333,3070,IS TW non-box set,40.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Stiletto,STO-4C,941,5450625,5146875,3076,IS TW non-box set,35.0,IS,Non-Canon,8,12,0
'Mech,BattleMech,Templar,TLR1-OD,1840,20613009,20539009,3063,IS experimental,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Templar,TLR1-OE,1865,23752921,23475421,3064,IS TW non-box set,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Templar,TLR1-OF,2029,23282559,23245559,3068,IS TW non-box set,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Templar,TLR1-OG,1632,20903459,20862759,3069,IS TW non-box set,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Templar,TLR1-OH,1958,21421459,21384459,3080,IS advanced,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Templar,TLR1-OI,2202,20542709,20468709,3080,IS TW non-box set,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Tessen,TSN-C3M,1547,13119000,13119000,3077,IS TW non-box set,50.0,IS,Non-Canon,6,12,0
'Mech,BattleMech,Thanatos,THS-4T,1760,16768938,16621938,3062,IS TW non-box set,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Thanatos,THS-6S,1936,15449000,15344000,3081,IS TW non-box set,75.0,IS,Non-Canon,4,6,6
'Mech,BattleMech,Uziel,UZL-8S,1393,10791500,10710500,3075,IS TW non-box set,50.0,IS,Non-Canon,5,8,8
'Mech,BattleMech,Vanquisher,VQR-5V,2334,20414000,20254000,3069,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Vanquisher,VQR-7U,2144,20930500,20686500,3071,IS advanced,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Vanquisher,VQR-7V,2420,16230000,16110000,3071,IS advanced,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Verfolger,VR6-C,1584,14710960,14215960,3068,IS TW non-box set,65.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Verfolger,VR6-T,1811,14390860,14390860,3082,IS TW non-box set,65.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,White Flame,WHF-3C,1826,19587401,19482001,3069,IS advanced,70.0,IS,Canon,5,8,5
'Mech,BattleMech,White Flame,WHF-4C,1680,14905600,14905600,3077,IS TW non-box set,70.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,White Flame,WHF-3C,1826,19587401,19482001,3072,IS TW non-box set,70.0,IS,Canon,5,8,5
'Mech,Omni,Archangel,C-ANG-O Invictus,2237,21927500,21777500,3068,IS TW non-box set,100.0,IS,Canon,3,5,3
'Mech,Omni,Archangel,C-ANG-OA Dominus,2134,21750000,21750000,3068,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,Omni,Archangel,C-ANG-OB Infernus,2069,22225000,22225000,3068,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,Omni,Archangel,C-ANG-OC Comminus,2010,22318125,22268125,3068,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,Omni,Archangel,C-ANG-OD Luminos,2105,22423125,22423125,3068,IS TW non-box set,100.0,IS,Canon,3,5,3
'Mech,Omni,Archangel,C-ANG-OE Eminus,2097,21916250,21916250,3068,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Atlas II,AS7-D-H,2169,11198000,10960000,2765,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Atlas II,AS7-D-H2,2340,10802000,10548000,2765,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,Omni,Balius,A,2201,20485781,20300156,3075,Clan TW,65.0,IS,Canon,6,9,0
'Mech,Omni,Balius,B,2029,20005218,20005218,3075,Clan TW,65.0,IS,Canon,6,9,0
'Mech,Omni,Balius,C,2103,20795156,20176406,3075,Clan TW,65.0,IS,Canon,6,9,0
'Mech,Omni,Balius,D,2417,20956031,20956031,3075,Clan TW,65.0,IS,Canon,6,9,6
'Mech,Omni,Balius,Prime,2157,19834031,19834031,3075,Clan TW,65.0,IS,Canon,6,9,0
'Mech,BattleMech,BattleAxe,BKX-7K,1329,6384634,6287734,2468,IS TW non-box set,70.0,IS,Canon,4,6,4
'Mech,BattleMech,BattleAxe,BKX-7NC,1252,6105834,6008934,2468,IS TW non-box set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleAxe,BKX-8D,1592,12226400,11716400,3075,IS TW non-box set,70.0,IS,Canon,4,6,4
'Mech,BattleMech,BattleMaster,BLR-1Gb,1825,9496543,9496543,2750,IS TW non-box set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleMaster,BLR-1Gbc,1825,10388243,10388243,2750,IS TW non-box set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleMaster,BLR-1Gc,1577,9564993,9465093,2750,IS TW non-box set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,Bear Cub,,1052,3486979,3415729,3070,Clan TW,25.0,IS,Canon,8,12,0
'Mech,BattleMech,Bear Cub,2,988,3520729,3453229,3070,Clan TW,25.0,IS,Canon,8,12,0
'Mech,BattleMech,Bear Cub,3,1086,3453229,3378229,3070,Clan TW,25.0,IS,Canon,8,12,0
'Mech,BattleMech,Crab,CRB-27b,1308,4470875,4470875,2750,IS TW non-box set,50.0,IS,Canon,5,8,0
'Mech,BattleMech,Crimson Hawk,,1285,3134167,3134167,3069,Clan TW,25.0,IS,Canon,5,8,5
'Mech,BattleMech,Crimson Hawk,2,1271,3259167,3259167,3069,Clan TW,25.0,IS,Canon,5,8,5
'Mech,BattleMech,Crimson Hawk,3,1029,3377917,3377917,3069,Clan TW,25.0,IS,Canon,5,8,6
'Mech,BattleMech,Crossbow,CRS-6B,1210,5270400,5174400,2470,IS TW non-box set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Crossbow,CRS-6C,1204,5120000,5110400,2475,IS TW non-box set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Crossbow,CRS-9A,1583,5859200,5686400,3075,IS TW non-box set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Crusader,CRD-2R,1533,6387260,6098510,2750,IS TW non-box set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Cygnus,,2583,25507301,25366901,3075,Clan TW,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Cygnus,2,3361,26900576,26432576,3075,Clan TW,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Cygnus,3,2569,27103376,26752376,3075,Clan TW,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Defiance,DFN-3C,1817,19519500,19415375,3074,IS TW non-box set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Defiance,DFN-3S,1940,15275750,15171625,3074,IS TW non-box set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Defiance,DFN-3T,1981,14925750,14821625,3074,IS TW non-box set,75.0,IS,Canon,4,6,0
'Mech,Industrial,DemolitionMech,WI-DM,380,1468397,1468397,2513,IS TW non-box set,35.0,IS,Canon,3,5,0
'Mech,Industrial,DemolitionMech,WI-DM2,350,1559475,1559475,2513,IS TW non-box set,35.0,IS,Canon,3,5,0
'Mech,Omni,Deva,C-DVA-O Invictus,1584,20060213,20017713,3068,IS TW non-box set,70.0,IS,Canon,4,6,0
'Mech,Omni,Deva,C-DVA-OA Dominus,1727,20266869,19871619,3068,IS TW non-box set,70.0,IS,Canon,4,6,0
'Mech,Omni,Deva,C-DVA-OB Infernus,1713,20295876,20295876,3068,IS TW non-box set,70.0,IS,Canon,4,6,0
'Mech,Omni,Deva,C-DVA-OC Comminus,1743,20904369,20776869,3068,IS TW non-box set,70.0,IS,Canon,4,6,4
'Mech,Omni,Deva,C-DVA-OD Luminos,1711,20292369,20292369,3068,IS TW non-box set,70.0,IS,Canon,4,6,4
'Mech,Omni,Deva,C-DVA-OE Eminus,1686,20859426,20646926,3068,IS advanced,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Excalibur,EXC-B2b,1715,16277387,16001987,2750,IS TW non-box set,70.0,IS,Canon,5,8,0
'Mech,BattleMech,Eyleuka,EYL-35A,1484,12635031,12449031,3068,IS TW non-box set,55.0,IS,Canon,5,8,7
'Mech,BattleMech,Eyleuka,EYL-45A,1387,14270281,13921531,3068,IS TW non-box set,55.0,IS,Canon,5,8,7
'Mech,BattleMech,Eyleuka,EYL-45B,1615,14220681,14220681,3068,IS TW non-box set,55.0,IS,Canon,5,8,7
'Mech,BattleMech,Eyleuka,EYL-4A,1571,13643565,13642015,3063,IS TW non-box set,55.0,IS,Canon,6,12,6
'Mech,BattleMech,Firebee,FRB-1E,452,2197035,2083635,2524,IS TW non-box set,35.0,IS,Canon,4,6,0
'Mech,BattleMech,Firebee,FRB-2E,808,2536830,2463930,2524,IS TW non-box set,35.0,IS,Canon,5,8,5
'Mech,BattleMech,Firebee,FRB-3E,1067,3723210,3439710,3067,IS TW non-box set,35.0,IS,Canon,5,8,0
'Mech,BattleMech,Galahad,GLH-1D,1307,3687000,3687000,2750,IS TW non-box set,50.0,IS,Canon,3,5,0
'Mech,BattleMech,Galahad,GLH-2D,1648,4585600,4457600,2750,IS TW non-box set,60.0,IS,Canon,3,5,0
'Mech,BattleMech,Galahad,GLH-3D,1268,9912000,9784000,3075,IS TW non-box set,60.0,IS,Canon,4,6,0
'Mech,BattleMech,Gladiator,GLD-1R,1027,4181848,4181848,2468,IS TW non-box set,55.0,IS,Canon,4,6,0
'Mech,BattleMech,Gladiator,GLD-2R,1245,4504507,4420807,2487,IS TW non-box set,55.0,IS,Canon,5,8,0
'Mech,BattleMech,Gladiator,GLD-3R,1282,4926107,4833107,2490,IS TW non-box set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Gladiator,GLD-4R,1291,5002057,4960207,2490,IS TW non-box set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Gladiator,GLD-5R,1345,10251390,9786390,3075,IS TW non-box set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Gladiator,Keller,1517,14030290,13797790,3075,IS experimental,55.0,IS,Canon,4,8,6
'Mech,Omni,Grigori,C-GRG-O Invictus,1245,12585600,12347600,3069,IS TW non-box set,60.0,IS,Canon,4,6,0
'Mech,Omni,Grigori,C-GRG-O Tamiel,1426,13445600,13245600,3069,IS experimental,60.0,IS,Canon,4,6,4
'Mech,Omni,Grigori,C-GRG-OA Dominus,1536,12977600,12869600,3069,IS TW non-box set,60.0,IS,Canon,4,6,4
'Mech,Omni,Grigori,C-GRG-OB Infernus,1408,13763700,13043700,3069,IS TW non-box set,60.0,IS,Canon,4,6,4
'Mech,Omni,Grigori,C-GRG-OC Comminus,1438,13169600,13051600,3069,IS TW non-box set,60.0,IS,Canon,4,6,4
'Mech,Omni,Grigori,C-GRG-OD Luminos,1568,14386600,14386600,3069,IS TW non-box set,60.0,IS,Canon,4,6,6
'Mech,Omni,Grigori,C-GRG-OE Eminus,1544,13458100,13258100,3069,IS experimental,60.0,IS,Canon,4,6,0
'Mech,BattleMech,Hammerhands,HMH-3D,1381,6207250,6118000,2475,IS TW non-box set,75.0,IS,Canon,3,5,3
'Mech,BattleMech,Hammerhands,HMH-4D,1356,6133750,6091750,2475,IS TW non-box set,75.0,IS,Canon,3,5,0
'Mech,BattleMech,Hammerhands,HMH-5D,1496,8262625,8220625,3070,IS TW non-box set,75.0,IS,Canon,3,5,5
'Mech,BattleMech,Hammerhands,HMH-6D,2139,10143875,10101875,3070,IS TW non-box set,75.0,IS,Canon,3,5,5
'Mech,BattleMech,Helepolis,HEP-2H,1369,6309188,6188438,2460,IS advanced,75.0,IS,Canon,3,5,0
'Mech,BattleMech,Helepolis,HEP-3H,1380,6484188,6363438,2625,IS advanced,75.0,IS,Canon,3,5,0
'Mech,BattleMech,Helepolis,HEP-4H,1366,12477938,12357188,3070,IS advanced,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Highlander,HGN-732b,2335,9612480,9205880,2750,IS TW non-box set,90.0,IS,Canon,3,5,3
'Mech,BattleMech,Hussar,HSR-200-Db,934,5520840,5520840,2750,IS TW non-box set,30.0,IS,Canon,9,14,0
'Mech,Industrial,Hyena SalvageMech,HYN-4A,483,3031987,3031987,3067,IS TW non-box set,55.0,IS,Canon,5,8,0
'Mech,BattleMech,Icarus,ICR-1X,700,2535330,2496130,2470,IS TW non-box set,40.0,IS,Canon,4,6,0
'Mech,BattleMech,Icarus II,ICR-1S,869,2794563,2786163,2500,IS TW non-box set,40.0,IS,Canon,4,6,4
'Mech,BattleMech,Icarus II,ICR-2S,986,5680897,5636097,3073,IS TW non-box set,40.0,IS,Canon,5,8,5
'Mech,Industrial,Jabberwocky ConstructionMech,JAW-66D,353,2322713,2322375,3069,IS TW non-box set,50.0,IS,Canon,4,6,3
'Mech,Industrial,Jabberwocky DemolitionMech,JAW-66C,351,2334750,2334750,2750,IS TW non-box set,50.0,IS,Canon,4,6,3
'Mech,Industrial,Jabberwocky EngineerMech,JAW-66B,350,2362875,2362875,2750,IS TW non-box set,50.0,IS,Canon,4,6,3
'Mech,BattleMech,Jackrabbit,JKR-8T,414,1850000,1781250,2764,IS TW non-box set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Jackrabbit,JKR-9R,614,1907500,1840000,2764,IS TW non-box set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Jackrabbit,JKR-9W,549,2048750,1975000,3075,IS TW non-box set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Jupiter,,2784,24138000,23946000,3068,Clan TW,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Jupiter,2,3278,24670000,24334000,3068,Clan TW,100.0,IS,Canon,3,5,3
'Mech,BattleMech,Jupiter,3,3074,24642000,24186000,3075,Clan TW,100.0,IS,Canon,3,5,0
'Mech,BattleMech,King Crab,KGC-000b,2039,10546000,10346000,2750,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Kintaro,KTO-19b,1265,10251906,9879906,2750,IS TW non-box set,55.0,IS,Canon,5,8,0
'Mech,Industrial,Kiso,K-3N-KR4,954,4655417,4655417,2638,IS TW non-box set,100.0,IS,Canon,2,3,0
'Mech,Industrial,Kiso,K-3N-KR5,959,4592917,4592917,2638,IS TW non-box set,100.0,IS,Canon,2,3,0
'Mech,BattleMech,Koschei,KSC-3I,1255,5978417,5958617,2504,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Koschei,KSC-3L,1384,6118667,6019667,2504,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Koschei,KSC-4I,1516,7031117,6978317,2719,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Koschei,KSC-4L,1503,7027817,6829817,2719,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Koschei,KSC-5I,1945,16697147,16697147,3071,IS TW non-box set,65.0,IS,Canon,5,8,5
'Mech,BattleMech,Koschei,KSC-5MC,1748,14318755,14259355,3068,IS TW non-box set,65.0,IS,Canon,5,8,0
'Mech,BattleMech,Koschei,KSC-5X,1554,16342150,16342150,3075,IS advanced,65.0,IS,Canon,5,8,5
'Mech,BattleMech,Kyudo,KY2-D-01,748,2955245,2911745,2443,IS Introductory Box Set,45.0,IS,Canon,4,6,0
'Mech,BattleMech,Kyudo,KY2-D-02,1286,4441858,4267858,2621,IS TW non-box set,45.0,IS,Canon,5,8,0
'Mech,BattleMech,Kyudo,KY2-D-03,1167,4789858,4354858,3067,IS TW non-box set,45.0,IS,Canon,5,8,0
'Mech,BattleMech,Legionnaire,LGN-1X,1322,10774000,10769500,3068,IS TW non-box set,50.0,IS,Canon,7,11,0
'Mech,BattleMech,Legionnaire,LGN-2D,1386,10426000,10372000,3073,IS TW non-box set,50.0,IS,Canon,7,11,0
'Mech,BattleMech,Legionnaire,LGN-2XA,1172,10612000,10574500,3075,IS advanced,50.0,IS,Canon,7,11,0
'Mech,BattleMech,Legionnaire,LGN-2XU,1128,10543000,10507000,3075,IS TW non-box set,50.0,IS,Canon,7,11,0
'Mech,Industrial,Lumberjack,LM4/C,316,2139205,2139205,2470,IS TW non-box set,70.0,IS,Canon,3,5,0
'Mech,Industrial,Lumberjack,LM4/P,651,2525780,2455280,2470,IS TW non-box set,70.0,IS,Canon,3,5,0
'Mech,BattleMech,Mackie,MSK-5S,1436,9247000,9238000,2449,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Mackie,MSK-6S,1461,9364000,9340000,2470,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Mackie,MSK-8B,2019,9544000,9464000,2484,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Mackie,MSK-9H,2022,9930000,9850000,2600,IS TW non-box set,100.0,IS,Canon,3,5,0
'Mech,Omni,Malak,C-MK-O Invictus,792,6625612,6581737,3069,IS TW non-box set,30.0,IS,Canon,7,11,0
'Mech,Omni,Malak,C-MK-OA Dominus,823,6457750,6457344,3069,IS TW non-box set,30.0,IS,Canon,7,11,0
'Mech,Omni,Malak,C-MK-OB Infernus,1047,7093125,7093125,3069,IS TW non-box set,30.0,IS,Canon,7,11,0
'Mech,Omni,Malak,C-MK-OC Comminus,945,7095806,7095806,3069,IS TW non-box set,30.0,IS,Canon,7,11,0
'Mech,Omni,Malak,C-MK-OD Luminos,1055,6822968,6822968,3069,IS TW non-box set,30.0,IS,Canon,7,11,0
'Mech,Omni,Malak,C-MK-OE Eminus,957,6780800,6699550,3069,IS advanced,30.0,IS,Canon,7,11,0
'Mech,BattleMech,Marauder,MAD-1R,1420,6906375,6898500,2750,IS TW non-box set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Marauder,MAD-2R,1630,7403375,7395500,2750,IS TW non-box set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Mongoose II,MON-266,1085,10155226,10155226,3067,IS TW non-box set,40.0,IS,Canon,8,16,0
'Mech,BattleMech,Mongoose II,MON-267,1237,9840226,9840226,3067,IS TW non-box set,40.0,IS,Canon,8,16,0
'Mech,BattleMech,Mongoose II,MON-268,1215,11093226,11093226,3067,IS TW non-box set,40.0,IS,Canon,8,16,0
'Mech,BattleMech,Mongoose,MON-66b,934,3754479,3754479,2750,IS TW non-box set,25.0,IS,Canon,8,12,0
'Mech,BattleMech,Ocelot,,1439,5719410,5719410,3072,Clan TW,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Ocelot,2,1734,5697810,5697810,3072,Clan TW,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Ocelot,3,1594,5978610,5978610,3072,Clan TW,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Ostroc,OSR-2Cb,1478,5618560,5532160,2750,IS TW non-box set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Ostscout,OTT-7Jb,610,3743460,3743460,2500,IS TW non-box set,35.0,IS,Canon,8,12,8
