Chassis|Model|MUL ID|Combined|Clan|Source|File Location|Weight|Intro Date|Experimental year|Advanced year|Standard year|Extinct Year|Unit Type|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis|Capabilities|Overview|History|Deployment|Notes
Flamberge|B|1117|Flamberge B|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Flamberge B.mtf|70.0|3077|||3077|-|Biped Mech|Skirmisher|2750|18918167|2|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLSRM6,CLERMediumLaser,CLPlasmaCannon,Jump Jet,CLTargeting Computer,CLERLargeLaser,CLCASE|Olivetti Weaponry|Sudeten|JFIX/Olivetti Pinpoint Advanced|JF Integrated|JF Standard|--|280 XL Fusion|JF 7 Light Endo Steel|yes|yes|yes|yes|--
Flamberge|C|1118|Flamberge C|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Flamberge C.mtf|70.0|3077||3077||-|Biped Mech|Missile Boat|2206|17528417|3|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLSRM6,CLMediumPulseLaser,CLERLargeLaser,CLArrowIV,CLERMediumLaser,CLTAG,CLTargeting Computer,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Flamberge|Prime|1119|Flamberge Prime|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Flamberge Prime.mtf|70.0|3077|||3077|-|Biped Mech|Skirmisher|2266|19517842|2|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|Improved Jump Jet,CLDoubleHeatSink,CLSRM6,CLMediumPulseLaser,CLATM6,CLCASE|Olivetti Weaponry|Sudeten|JFIX/Olivetti Pinpoint Advanced|JF Integrated|JF Standard|--|280 XL Fusion|JF 7 Light Endo Steel|yes|yes|yes|yes|--
Fwltur|FWL-3R SalvageMech|1162|Fwltur FWL-3R SalvageMech|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Fwltur FWL-3R SalvageMech.mtf|35.0|3081|||3081|-|Biped Mech|None|255|1863839|4|105 Fusion|IS Industrial|Standard|Standard Cockpit|Standard Gyro|IS Commercial,|UMU,Environmental Sealing,Heat Sink,Salvage Arm,Lift Hoist/Arresting Hoist,BeagleActiveProbe,Searchlight|--|--|--|--|--|--|--|--|no|no|no|no|--
Fwltur|FWL-3V SalvageMech|1163|Fwltur FWL-3V SalvageMech|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Fwltur FWL-3V SalvageMech.mtf|35.0|3085|||3085|-|Biped Mech|None|252|1537181|4|105 Fusion|IS Industrial|Standard|Industrial Cockpit|Standard Gyro|IS Commercial,|MechanicalJumpBooster,Heat Sink,Salvage Arm,Lift Hoist/Arresting Hoist|New Earth Trading Company|New Earth|TargiTrack 717 with Beagle Active Probe|NETC COMSET 3.2|Type 7 IndiPlate Commercial|--|Victory Fusion 105|FWL Industrial|no|no|no|no|--
Gallant|GLT-7-0|1173|Gallant GLT-7-0|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Gallant GLT-7-0.mtf|70.0|3078|||3078|-|Biped Mech|Skirmisher|1436|11962220|2|210 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Improved Jump Jet,ISDoubleHeatSink,ISLargePulseLaser,MRM 20,ISStreakSRM2,Flamer|--|--|--|--|--|--|--|--|no|no|no|no|--
Gallant|GLT-8-0|1174|Gallant GLT-8-0|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Gallant GLT-8-0.mtf|70.0|3078||3078|3081|-|Biped Mech|Missile Boat|1666|12534950|4|210 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Improved Jump Jet,ISDoubleHeatSink,Thunderbolt 10,ISMediumXPulseLaser,ISCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Ghost|GST-10|1193|Ghost GST-10|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Ghost GST-10.mtf|50.0|3077|||3077|-|Biped Mech|Sniper|1353|10360500|2|300 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Stealth,|ISDoubleHeatSink,BeagleActiveProbe,ISERMediumLaser,ISGuardianECMSuite,Light PPC,ISMML3|--|--|--|--|--|--|--|--|no|no|no|no|--
Ghost|GST-11|1194|Ghost GST-11|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Ghost GST-11.mtf|50.0|3082|||3082|-|Biped Mech|Sniper|1244|9730500|2|300 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,BeagleActiveProbe,ISERMediumLaser,ISGuardianECMSuite,Light PPC,ISMML3|--|--|--|--|--|--|--|--|no|no|no|no|--
Goshawk II|2|1247|Goshawk II 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Goshawk II 2.mtf|45.0|3086|||3086|-|Biped Mech|Striker|1767|9653520|3|315 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLERFlamer,CLStreakSRM2,CLERLargeLaser,CLMicroPulseLaser,Jump Jet,CLTargeting Computer,CLECMSuite,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Goshawk II|3|1248|Goshawk II 3|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Goshawk II 3.mtf|45.0|3086|||3086|-|Biped Mech|Striker|2115|9586820|2|315 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLERLargeLaser,Jump Jet,CLMediumPulseLaser,CLTargeting Computer,Liquid Storage,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Goshawk II||1249|Goshawk II |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Goshawk II.mtf|45.0|3086|||3086|-|Biped Mech|Striker|1849|9640470|2|315 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLSmallPulseLaser,CLMicroPulseLaser,CLERLargeLaser,Jump Jet,CLTargeting Computer,CLECMSuite,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Hatchetman|HCT-6M|1416|Hatchetman HCT-6M|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Hatchetman HCT-6M.mtf|45.0|3084|||3084|-|Biped Mech|Brawler|1274|8709570|2|180 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|Jump Jet,ISDoubleHeatSink,ISMediumPulseLaser,Hatchet,Heavy PPC,BeagleActiveProbe|Field Refit|Field Refit|TharHes Ares-8A with Targeting Computer|TharHes Thalia HM-22|Durallex Super Medium Ferro-Fibrous with CASE|Luxor 2/Q|Edasich Motors 180 XL|Chariot Type II|yes|yes|yes|yes|--
Hatchetman|HCT-7S|1418|Hatchetman HCT-7S|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Hatchetman HCT-7S.mtf|45.0|3084|||3084|-|Biped Mech|Skirmisher|1243|8925040|2|225 Light|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|Jump Jet,ISERMediumLaser,Hatchet,ISDoubleHeatSink,ISGuardianECMSuite,ISMML9,ISCASE|Defiance Industries,Johnston Industries|Hesperus II,New Syrtis|TharHes Ares-8A with Targeting Computer|TharHes Thalia HM-22 with Guardian ECM|Durallex Super Medium Ferro-Fibrous with CASE|Luxor 2/Q|Edasich Motors 225 Light|Chariot Type II|yes|yes|yes|yes|--
Hellstar|2|1479|Hellstar 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Hellstar 2.mtf|95.0|3079|||3079|-|Biped Mech|Sniper|3545|25912900|2|380 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLERPPC,CLTargeting Computer|--|--|--|--|--|--|--|--|no|no|no|no|--
Hellstar|3|1480|Hellstar 3|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Hellstar 3.mtf|95.0|3079|||3079|-|Biped Mech|Brawler|3025|26162500|2|380 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLERLargeLaser,CLTargeting Computer,CLActiveProbe,CLMediumPulseLaser,CLECMSuite|--|--|--|--|--|--|--|--|no|no|no|no|--
Hellstar||1481|Hellstar |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Hellstar.mtf|95.0|3079|||3079|-|Biped Mech|Sniper|3084|25873900|2|380 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLERPPC|--|--|--|--|--|--|--|--|no|no|no|no|--
Karhu|A|1748|Karhu A|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Karhu A.mtf|65.0|3079|||3079|-|Biped Mech|Sniper|2560|18333116|2|325 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLGaussRifle,CLLargePulseLaser,CLERMediumLaser,CLMicroPulseLaser,Jump Jet,CLLRM10,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Karhu|B|1749|Karhu B|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Karhu B.mtf|65.0|3079|||3079|-|Biped Mech|Skirmisher|2787|18819969|2|325 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLUltraAC20,CLDoubleHeatSink,CLERMediumLaser,Jump Jet,CLTargeting Computer,CLECMSuite,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Karhu|C|1750|Karhu C|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Karhu C.mtf|65.0|3079|||3079|-|Biped Mech|Sniper|2092|18468725|2|325 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERLargeLaser,CLERMediumLaser,Retractable Blade,Jump Jet,CLUltraAC5,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Karhu|D|1751|Karhu D|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Karhu D.mtf|65.0|3079|||3079|-|Biped Mech|Skirmisher|3118|19511834|2|325 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLERPPC,CLERMediumLaser,CLStreakSRM6,CLAntiMissileSystem,CLTargeting Computer,CLActiveProbe,CLECMSuite,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Karhu|Prime|1752|Karhu Prime|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Karhu Prime.mtf|65.0|3079|||3079|-|Biped Mech|Skirmisher|2488|21323741|2|325 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERPPC,CLERMediumLaser,Retractable Blade,CLPlasmaCannon,Improved Jump Jet,CLECMSuite,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Kuma|2|1847|Kuma 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Kuma 2.mtf|60.0|3083|||3083|-|Biped Mech|Skirmisher|2309|14518080|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLPlasmaCannon,CLERMediumLaser,CLATM9,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Kuma|3|1848|Kuma 3|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Kuma 3.mtf|60.0|3085|3085|3125||-|Biped Mech|Scout|625|116008960|4|420 Large XXL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Kuma||1849|Kuma |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Kuma.mtf|60.0|3082|||3082|-|Biped Mech|Skirmisher|1952|16346880|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLHeavyLargeLaser,CLERMediumLaser,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Mangonel|MNL-3L|2012|Mangonel MNL-3L|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Mangonel MNL-3L.mtf|70.0|3079|||3079|-|Biped Mech|Skirmisher|1552|13421500|2|350 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|ISERMediumLaser,ISLightGaussRifle,ISDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Mangonel|MNL-3W|2013|Mangonel MNL-3W|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Mangonel MNL-3W.mtf|70.0|3082|||3082|-|Biped Mech|Skirmisher|2657|16864567|2|350 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERMediumLaser,CLGaussRifle,CLECMSuite,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Mjolnir|MLR-B2|2194|Mjolnir MLR-B2|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Mjolnir MLR-B2.mtf|25.0|3077||3077|3079|-|Biped Mech|Scout|670|2600313|3|150 Fusion|IS Standard|Triple-Strength|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|Jump Jet,Mace,Triple Strength Myomer,ISERSmallLaser,Heat Sink,ISERMediumLaser|--|--|--|--|--|--|--|--|no|no|no|no|--
Mjolnir|MLR-BX|2195|Mjolnir MLR-BX|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Mjolnir MLR-BX.mtf|25.0|3078||3078|3079|-|Biped Mech|Striker|612|3758750|3|150 XL|IS Standard|Triple-Strength|Standard Cockpit|XL Gyro|IS Ferro-Fibrous,|Jump Jet,Mace,Triple Strength Myomer,SRM 4,Heat Sink|--|--|--|--|--|--|--|--|no|no|no|no|--
Morrigan|2|2229|Morrigan 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Morrigan 2.mtf|35.0|3084|||3084|-|Biped Mech|Striker|1874|6331680|2|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLHeavyLargeLaser,CLERMediumLaser,CLERSmallLaser,CLSmallPulseLaser,CLTargeting Computer,CLDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Morrigan|3|2230|Morrigan 3|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Morrigan 3.mtf|35.0|3085||3085||-|Biped Mech|Striker|1390|6372180|3|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Mek Taser,CLERMediumLaser,CLERSmallLaser,CLSmallPulseLaser,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Morrigan||2231|Morrigan |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Morrigan.mtf|35.0|3083|||3083|-|Biped Mech|Striker|1523|6584130|2|280 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLHeavyLargeLaser,CLATM3,CLActiveProbe,CLTargeting Computer,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Night Wolf||2273|Night Wolf |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Night Wolf.mtf|90.0|3084|||3084|-|Biped Mech|Skirmisher|2878|24329500|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|Jump Jet,CLATM9,CLPlasmaCannon,CLERMediumLaser,CLDoubleHeatSink,CLHeavyLargeLaser,CLTargeting Computer,CLECMSuite,CLAntiMissileSystem,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Nyx|NX-80|2307|Nyx NX-80|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Nyx NX-80.mtf|30.0|3076|||3076|-|Biped Mech|Striker|924|5663125|2|300 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|ISERMediumLaser,ISERSmallLaser,BeagleActiveProbe,SRM 6,ISDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Nyx|NX-80C|2308|Nyx NX-80C|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Nyx NX-80C.mtf|30.0|3078|||3078|-|Biped Mech|Striker|874|5962125|2|300 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|ISERMediumLaser,ISERSmallLaser,BeagleActiveProbe,SRM 4,ISC3SlaveUnit,ISDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Nyx|NX-90|2309|Nyx NX-90|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Nyx NX-90.mtf|30.0|3080|3080|3083||-|Biped Mech|Scout|613|5196100|4|300 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|IS Lance,SRM 6,ISDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Omen||2318|Omen |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Omen.mtf|85.0|3087|||3087|-|Biped Mech|Juggernaut|2750|17149500|2|255 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|Jump Jet,CLDoubleHeatSink,CLLargePulseLaser,CLMediumPulseLaser,CLLBXAC10,CLERMediumLaser,CLATM12,CLAntiMissileSystem,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Onager||2319|Onager |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Onager.mtf|90.0|3083|||3083|-|Biped Mech|Skirmisher|2732|10990930|2|270 Fusion (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLHAG30,Improved Jump Jet,CLSRM6,CLMediumPulseLaser,CLMicroPulseLaser,CLSmallPulseLaser,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Orochi|OR-2I|2343|Orochi OR-2I|false|TRO: Dark Age|data\mechfiles\mechs\3085u\Cutting Edge\Orochi OR-2I.mtf|90.0|3084|||3084|-|Biped Mech|Missile Boat|2077|22802375|2|360 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Thunderbolt 20,ISStreakSRM4,ISERSmallLaser,ISDoubleHeatSink|--|--|--|--|--|--|--|--|no|no|no|no|--
Osprey|OSP-15|2344|Osprey OSP-15|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Osprey OSP-15.mtf|55.0|2738||2738|3045|2840-3040|Biped Mech|Sniper|1564|8835258|2|220 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,Medium Laser,Jump Jet,LRM 10,ISCASE,ISGaussRifle|Skobel MechWorks, Hollis Incorporated, Achernar BattleMechs|Terra (Skobel), Corey (Hollis), Achernar (Achernar- Destroyed)|O/P 1078 with Beagle Active Probe|O/P COM-211|Durallex Heavy with CASE|Anderson Propulsion 25|DAV 220 XL|Hollis Mk II Endo Steel|yes|yes|yes|yes|--
Osprey|OSP-25|2345|Osprey OSP-25|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Osprey OSP-25.mtf|55.0|3074|||3074|-|Biped Mech|Sniper|1630|9021258|2|220 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,ISERMediumLaser,Jump Jet,LRM 10,ISCASE,ISGaussRifle|Skobel MechWorks, Hollis Incorporated, Achernar BattleMechs|Terra (Skobel), Corey (Hollis), Achernar (Achernar- Destroyed)|O/P 1078 with Beagle Active Probe|O/P COM-211|Durallex Heavy with CASE|Anderson Propulsion 25|DAV 220 XL|Hollis Mk II Endo Steel|yes|yes|yes|yes|--
Osprey|OSP-26|2346|Osprey OSP-26|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Osprey OSP-26.mtf|55.0|3076|||3076|-|Biped Mech|Skirmisher|1541|9154946|2|220 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,ISERMediumLaser,ISERSmallLaser,BeagleActiveProbe,Jump Jet,ISMML7,ISCASE,ISGaussRifle|Skobel MechWorks, Hollis Incorporated, Achernar BattleMechs|Terra (Skobel), Corey (Hollis), Achernar (Achernar- Destroyed)|O/P 1078 with Beagle Active Probe|O/P COM-211|Durallex Heavy with CASE|Anderson Propulsion 25|DAV 220 XL|Hollis Mk II Endo Steel|yes|yes|yes|yes|--
Ostwar|OWR-2M|4769|Ostwar OWR-2M|false|XTR: Primitives I|data\mechfiles\mechs\3085u\Cutting Edge\Ostwar OWR-2M.mtf|65.0|2470||2470||2520+|Biped Mech|Juggernaut|1205|4555375|4|235 Fusion|IS Standard|Standard|Primitive Cockpit|Standard Gyro|IS Primitive,|Heat Sink,SRM 4,Medium Laser,LRM 20|--|--|--|--|--|--|--|--|no|no|no|no|--
Ostwar|OWR-2Mb|2382|Ostwar OWR-2Mb|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Ostwar OWR-2Mb.mtf|65.0|2620||2620|3045|2840-3040|Biped Mech|Brawler|1638|14108050|2|325 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,SRM 6,ISERLargeLaser,ISCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
Ostwar|OWR-3M|2383|Ostwar OWR-3M|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Ostwar OWR-3M.mtf|65.0|3075|||3075|-|Biped Mech|Brawler|1557|6372575|2|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Light Ferro-Fibrous,|ISStreakSRM4,ISDoubleHeatSink,ISERMediumLaser,ISCASE,LRM 20,ISArtemisIV,ISGuardianECMSuite|--|--|--|--|--|--|--|--|no|no|no|no|--
Pack Hunter II|2|2397|Pack Hunter II 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Pack Hunter II 2.mtf|30.0|3078|||3078|-|Biped Mech|Striker|1457|6623240|4|210 Light|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|ISAntiPersonnelPod,CLDoubleHeatSink,Jump Jet,CLERPPC|WC Site 3|Arc-Royal|Hunter 5 Dedicated TTS|Trueborn Ultra 945B|Royal-7a Ferro-Fibrous|Leaper Model, L5|Light Force (Light) 210|Type AR1 Endo Steel|yes|yes|yes|yes|--
Pack Hunter II|3|2398|Pack Hunter II 3|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Pack Hunter II 3.mtf|30.0|3082|||3082|-|Biped Mech|Striker|1438|8986640|4|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|XL Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLDoubleHeatSink,CLERPPC|WC Site 3|Arc-Royal|Hunter 5 Dedicated TTS|Trueborn Ultra 945B|Royal-7a Ferro-Fibrous|Leaper Model, L5 (Imp)|Light Force (ExtraLight) 210|Type AR1 Endo Steel|yes|yes|yes|yes|--
Pack Hunter II||2396|Pack Hunter II |true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Pack Hunter II.mtf|30.0|3077|||3077|-|Biped Mech|Striker|1794|7561840|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|ISBPod,CLERMediumLaser,CLDoubleHeatSink,Jump Jet,CLERPPC,CLCASE|WC Site 3|Arc-Royal|Hunter 5 Dedicated TTS|Trueborn Ultra 945B|Royal-7a Ferro-Fibrous|Leaper Model, L5|Light Force (ExtraLight) 210|Type AR1 Endo Steel|yes|yes|yes|yes|--
Panther|PNT-10K2|2417|Panther PNT-10K2|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Panther PNT-10K2.mtf|35.0|3074|||3074|-|Biped Mech|Brawler|913|2878560|2|140 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISERPPC,ISCASE,SRM 4|Field Refit|Field Refit|Cat’s Eyes 5 with Artemis IV System|Sipher CommCon CSU-4|Maximillian 42|Lexington Ltd. Lifters|Hermes 140|Alshain 560-Carrier Endo Steel|yes|yes|yes|yes|--
Panther|PNT-12K|2419|Panther PNT-12K|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Panther PNT-12K.mtf|35.0|3079|||3079|-|Biped Mech|Brawler|930|2797560|2|140 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISERPPC,MRM 10,ISCASE|Field Refit|Field Refit|Cat’s Eyes 5|Sipher CommCon SCU-4|Maximillian 42|Lexington Ltd. Lifters|Leenex 140|Alshain 56A-Carrier|yes|yes|no|yes|--
Panther|PNT-12K2|2420|Panther PNT-12K2|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Panther PNT-12K2.mtf|35.0|3074|||3074|-|Biped Mech|Brawler|930|2797560|2|140 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISERPPC,ISCASE,MRM 10|Field Refit|Field Refit|Cat’s Eyes 5|Sipher CommCon SCU-4|Maximillian 42|Lexington Ltd. Lifters|Omni 175 XL|Alshain 56A-Carrier|yes|yes|yes|yes|--
Panther|PNT-13K|2421|Panther PNT-13K|false|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Panther PNT-13K.mtf|35.0|3076|||3076|-|Biped Mech|Striker|996|5923710|2|175 XL|IS Standard|Standard|Standard Cockpit|XL Gyro|IS Standard,|Improved Jump Jet,ISDoubleHeatSink,ISPlasmaRifle,SRM 4|Wakazashi Enterprises|New Samarkand|Cat’s Eyes 5|Sipher CommCon SCU-4|Maximillian 42|Lexington Heavy Lifters Improved Jump Jets|Omni 175 XL|Alshain 56A-Carrier|yes|yes|yes|yes|--
Parash|2|2427|Parash 2|true|TRO: 3085|data\mechfiles\mechs\3085u\Cutting Edge\Parash 2.mtf|35.0|3084||3084|3085|-|Biped Mech|Striker|1523|7079760|3|245 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|Jump Jet,CLImprovedMediumHeavyLaser,CLLightTAG,CLERLargePulseLaser,WatchdogECMSuite,CLDoubleHeatSink,CLCASE|--|--|--|--|--|--|--|--|no|no|no|no|--
